	product_x	color	size	material	received_date	shipment_date_required	product_y	customer	quantity
1162	PS 05-CONT. LT.2 65g	Nero	65g	PS 05	2023-08-01	2023-08-31	PS 05-LT.1 65g	INDUSTRIE PLASTICHE SRL	120.0
1163	PS 05-CONT. LT.2 65g	Nero	65g	PS 05	2023-08-21	2023-09-20	PS 05-LT.1 65g	AMBROSIO VETRI SOC. COOP.	116.0
1164	PS 05-CONT. LT.5 65g	Nero	65g	PS 05	2023-07-18	2023-08-17	PS 05-LT.2 65g	ACETIFICIO ANDREA MILANO SRL	29.0
1165	PS 05-CONT. LT.5 65g	Nero	65g	PS 05	2023-08-01	2023-08-31	PS 05-LT.1 65g	INDUSTRIE PLASTICHE SRL	120.0
1166	PS 05-CONT. LT.5 65g	Nero	65g	PS 05	2023-08-21	2023-09-20	PS 05-LT.1 65g	AMBROSIO VETRI SOC. COOP.	116.0
1167	PS 05-CONT. LT.2 65g	Rosso	65g	PS 05	2023-01-25	2023-02-01	PS 05-LT.5 65g	PLASTICA INDUSTRIALE SRL	26.0
1168	PS 05-CONT. LT.2 65g	Rosso	65g	PS 05	2023-02-12	2023-03-14	PS 05-LT.10 65g	PLASTICHEMICAL SPA	17.0
1169	PS 05-CONT. LT.2 65g	Rosso	65g	PS 05	2023-05-13	2023-05-20	PS 05-LT.10 65g	PLASTIMANIA SNC	55.0
1170	PS 05-CONT. LT.2 65g	Rosso	65g	PS 05	2023-06-26	2023-07-26	PS 05-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	76.0
1171	PS 05-CONT. LT.2 65g	Rosso	65g	PS 05	2023-07-16	2023-10-14	PS 05-LT.2 65g	ACETIFICIO ANDREA MILANO SRL	76.0
1172	PS 05-CONT. LT.5 65g	Rosso	65g	PS 05	2023-01-25	2023-02-01	PS 05-LT.5 65g	PLASTICA INDUSTRIALE SRL	26.0
1173	PS 05-CONT. LT.5 65g	Rosso	65g	PS 05	2023-02-12	2023-03-14	PS 05-LT.10 65g	PLASTICHEMICAL SPA	17.0
1174	PS 05-CONT. LT.5 65g	Rosso	65g	PS 05	2023-05-13	2023-05-20	PS 05-LT.10 65g	PLASTIMANIA SNC	55.0
1175	PS 05-CONT. LT.5 65g	Rosso	65g	PS 05	2023-06-26	2023-07-26	PS 05-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	76.0
1176	PS 05-CONT. LT.5 65g	Rosso	65g	PS 05	2023-07-16	2023-10-14	PS 05-LT.2 65g	ACETIFICIO ANDREA MILANO SRL	76.0
1177	PS 05-CONT. LT.2 70g	Blu	70g	PS 05					
1178	PS 05-CONT. LT.5 70g	Blu	70g	PS 05					
1179		Bianco	70g	PS 05	2023-01-07	2023-01-14	PS 05-LT.2 70g	ACETIFICIO ANDREA MILANO SRL	106.0
1180		Bianco	70g	PS 05	2023-04-11	2023-04-18	PS 05-LT.10 70g	ACETIFICIO ANDREA MILANO SRL	31.0
1181		Bianco	70g	PS 05	2023-09-12	2023-09-19	PS 05-LT.10 70g	AMBROSIO VETRI SOC. COOP.	100.0
1182	PS 05-CONT. LT.2 70g	Rosso	70g	PS 05	2023-05-02	2023-06-01	PS 05-LT.5 70g	INDUSTRIE PLASTICHE SRL	80.0
1183	PS 05-CONT. LT.2 70g	Rosso	70g	PS 05	2023-05-08	2023-06-07	PS 05-LT.2 70g	AMBROSIO VETRI SOC. COOP.	47.0
1184	PS 05-CONT. LT.2 70g	Rosso	70g	PS 05	2023-06-05	2023-07-05	PS 05-LT.10 70g	PLASTICA INDUSTRIALE SRL	102.0
1185	PS 05-CONT. LT.2 70g	Rosso	70g	PS 05	2023-07-07	2023-07-14	PS 05-LT.10 70g	POLIMERI ITALIANI SRL	109.0
1186	PS 05-CONT. LT.2 70g	Nero	70g	PS 05	2023-02-15	2023-03-17	PS 05-LT.2 70g	AMBROSIO VETRI SOC. COOP.	106.0
1187	PS 05-CONT. LT.2 70g	Nero	70g	PS 05	2023-08-06	2023-08-13	PS 05-LT.5 70g	POLIMERI ITALIANI SRL	89.0
1188	PS 05-CONT. LT.2 70g	Nero	70g	PS 05	2023-08-07	2023-08-14	PS 05-LT.10 70g	POLIMERI ITALIANI SRL	24.0
1189	PS 05-CONT. LT.5 70g	Nero	70g	PS 05	2023-02-15	2023-03-17	PS 05-LT.2 70g	AMBROSIO VETRI SOC. COOP.	106.0
1190	PS 05-CONT. LT.5 70g	Nero	70g	PS 05	2023-08-06	2023-08-13	PS 05-LT.5 70g	POLIMERI ITALIANI SRL	89.0
1191	PS 05-CONT. LT.5 70g	Nero	70g	PS 05	2023-08-07	2023-08-14	PS 05-LT.10 70g	POLIMERI ITALIANI SRL	24.0
1192	PS 05-CONT. LT.5 50g	Blu	50g	PS 05					
1193	PS 05-CONT. LT.5 50g	Nero	50g	PS 05	2023-01-14	2023-02-13	PS 05-LT.2 50g	PLASTICHEMICAL SPA	53.0
1194	PS 05-CONT. LT.5 50g	Nero	50g	PS 05	2023-03-26	2023-04-02	PS 05-LT.10 50g	CHEMPRODIE SRL	109.0
1195	PS 05-CONT. LT.5 50g	Nero	50g	PS 05	2023-04-19	2023-04-26	PS 05-LT.10 50g	CHEMPRODIE SRL	13.0
1196	PS 05-CONT. LT.5 50g	Nero	50g	PS 05	2023-07-26	2023-10-24	PS 05-LT.1 50g	PLASTICHEM SRL	37.0
1197	PS 05-CONT. LT.5 50g	Nero	50g	PS 05	2023-08-06	2023-09-05	PS 05-LT.10 50g	AMBROSIO VETRI SOC. COOP.	43.0
1198	PS 05-CONT. LT.5 50g	Rosso	50g	PS 05	2023-01-04	2023-01-11	PS 05-LT.1 50g	PLASTIMANIA SNC	117.0
1199	PS 05-CONT. LT.5 50g	Rosso	50g	PS 05	2023-03-06	2023-06-04	PS 05-LT.5 50g	PLASTIMANIA SNC	82.0
1200	PS 05-CONT. LT.5 50g	Rosso	50g	PS 05	2023-06-05	2023-09-03	PS 05-LT.5 50g	SINTETICPLAST SPA	49.0
1201	PS 05-CONT. LT.5 50g	Rosso	50g	PS 05	2023-08-11	2023-08-18	PS 05-LT.5 50g	PLASTICHEMICAL SPA	67.0
1202	PS 05-CONT. LT.5 50g	Rosso	50g	PS 05	2023-09-03	2023-09-10	PS 05-LT.1 50g	INDUSTRIE PLASTICHE SRL	105.0
1203	PS 05-CONT. LT.5 50g	Rosso	50g	PS 05	2023-09-18	2023-10-18	PS 05-LT.10 50g	INDUSTRIE PLASTICHE SRL	65.0
1204	PS 05-CONT. LT.5 55g	Bianco	55g	PS 05	2023-02-02	2023-03-04	PS 05-LT.5 55g	PLASTICA INDUSTRIALE SRL	6.0
1205	PS 05-CONT. LT.5 55g	Bianco	55g	PS 05	2023-04-06	2023-05-06	PS 05-LT.5 55g	CHEMPRODIE SRL	111.0
1206	PS 05-CONT. LT.5 55g	Bianco	55g	PS 05	2023-06-19	2023-06-26	PS 05-LT.5 55g	CHEMPRODIE SRL	53.0
1207	PS 05-CONT. LT.5 55g	Bianco	55g	PS 05	2023-08-24	2023-11-22	PS 05-LT.10 55g	PLASTICHEMICAL SPA	6.0
1208	PS 05-CONT. LT.5 55g	Rosso	55g	PS 05	2023-08-01	2023-08-08	PS 05-LT.10 55g	PLASTIMANIA SNC	66.0
1209	PS 05-CONT. LT.5 55g	Blu	55g	PS 05					
1210		Verde	55g	PS 05	2023-05-23	2023-05-30	PS 05-LT.2 55g	INDUSTRIE PLASTICHE SRL	17.0
1211		Verde	55g	PS 05	2023-06-03	2023-07-03	PS 05-LT.1 55g	ACETIFICIO ANDREA MILANO SRL	81.0
1212		Verde	55g	PS 05	2023-06-19	2023-06-26	PS 05-LT.5 55g	PLASTICHEMICAL SPA	114.0
1213		Verde	55g	PS 05	2023-08-01	2023-08-08	PS 05-LT.5 55g	SINTETICPLAST SPA	16.0
1214		Verde	55g	PS 05	2023-08-10	2023-08-17	PS 05-LT.1 55g	SINTETICPLAST SPA	109.0
1215	PS 05-CONT. LT.5 60g	Verde	60g	PS 05	2023-02-15	2023-05-16	PS 05-LT.1 60g	AMBROSIO VETRI SOC. COOP.	79.0
1216	PS 05-CONT. LT.5 60g	Verde	60g	PS 05	2023-03-19	2023-03-26	PS 05-LT.1 60g	AMBROSIO VETRI SOC. COOP.	115.0
1217	PS 05-CONT. LT.5 60g	Verde	60g	PS 05	2023-05-15	2023-06-14	PS 05-LT.5 60g	SINTETICPLAST SPA	24.0
1218	PS 05-CONT. LT.5 60g	Verde	60g	PS 05	2023-07-05	2023-07-12	PS 05-LT.1 60g	INDUSTRIE PLASTICHE SRL	67.0
1219	PS 05-CONT. LT.5 60g	Verde	60g	PS 05	2023-07-09	2023-08-08	PS 05-LT.5 60g	PLASTIMANIA SNC	61.0
1220		Giallo	70g	PET 01	2023-01-03	2023-04-03	PET 01-LT.5 70g	POLIMERI ITALIANI SRL	48.0
1221		Giallo	70g	PET 01	2023-02-08	2023-05-09	PET 01-LT.5 70g	POLIMERI ITALIANI SRL	66.0
1222		Giallo	70g	PET 01	2023-02-27	2023-03-29	PET 01-LT.5 70g	CHEMPRODIE SRL	39.0
1223		Giallo	70g	PET 01	2023-06-24	2023-07-24	PET 01-LT.1 70g	POLIMERI ITALIANI SRL	1.0
1224		Giallo	70g	PET 01	2023-08-16	2023-08-23	PET 01-LT.1 70g	PLASTIMANIA SNC	73.0
1225		Nero	50g	PP 03	2023-01-03	2023-02-02	PP 03-LT.2 50g	ACETIFICIO ANDREA MILANO SRL	32.0
1226		Nero	50g	PP 03	2023-01-04	2023-04-04	PP 03-LT.5 50g	PLASTIMANIA SNC	110.0
1227		Nero	50g	PP 03	2023-03-09	2023-04-08	PP 03-LT.1 50g	PLASTICHEMICAL SPA	58.0
1228		Nero	50g	PP 03	2023-03-18	2023-04-17	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	15.0
1229		Nero	50g	PP 03	2023-03-18	2023-03-25	PP 03-LT.1 50g	PLASTICHEM SRL	82.0
1230		Nero	50g	PP 03	2023-04-19	2023-04-26	PP 03-LT.1 50g	ACETIFICIO ANDREA MILANO SRL	55.0
1231		Nero	50g	PP 03	2023-06-25	2023-09-23	PP 03-LT.10 50g	ACETIFICIO ANDREA MILANO SRL	6.0
1232		Nero	50g	PP 03	2023-08-02	2023-10-31	PP 03-LT.1 50g	SINTETICPLAST SPA	117.0
1233		Nero	50g	PP 03	2023-08-19	2023-08-26	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	33.0
1234		Giallo	55g	PE HD 02	2023-01-03	2023-02-02	PE HD 02-LT.2 55g	PLASTICA INDUSTRIALE SRL	107.0
1235		Giallo	55g	PE HD 02	2023-02-01	2023-02-08	PE HD 02-LT.2 55g	PLASTICHEMICAL SPA	15.0
1236		Giallo	55g	PE HD 02	2023-04-16	2023-05-16	PE HD 02-LT.1 55g	PLASTICA INDUSTRIALE SRL	21.0
1237		Giallo	70g	PS 05	2023-01-04	2023-02-03	PS 05-LT.10 70g	POLIMERI ITALIANI SRL	40.0
1238		Giallo	70g	PS 05	2023-02-19	2023-05-20	PS 05-LT.5 70g	PLASTICA INDUSTRIALE SRL	59.0
1239		Giallo	70g	PS 05	2023-03-05	2023-03-12	PS 05-LT.5 70g	PLASTIMANIA SNC	48.0
1240		Giallo	70g	PS 05	2023-08-16	2023-09-15	PS 05-LT.1 70g	SINTETICPLAST SPA	50.0
1241		Giallo	65g	PET 01	2023-01-04	2023-04-04	PET 01-LT.10 65g	PLASTICHEMICAL SPA	53.0
1242		Giallo	65g	PET 01	2023-04-15	2023-04-22	PET 01-LT.1 65g	PLASTICHEMICAL SPA	4.0
1243		Giallo	65g	PET 01	2023-07-17	2023-08-16	PET 01-LT.5 65g	PLASTICA INDUSTRIALE SRL	119.0
1244		Giallo	65g	PET 01	2023-09-16	2023-10-16	PET 01-LT.2 65g	PLASTICA INDUSTRIALE SRL	112.0
1245		Giallo	70g	PP 03	2023-01-04	2023-04-04	PP 03-LT.2 70g	PLASTIMANIA SNC	120.0
1246		Giallo	70g	PP 03	2023-02-15	2023-02-22	PP 03-LT.2 70g	ACETIFICIO ANDREA MILANO SRL	118.0
1247		Giallo	70g	PP 03	2023-03-22	2023-03-29	PP 03-LT.10 70g	PLASTICHEMICAL SPA	6.0
1248		Giallo	70g	PP 03	2023-05-06	2023-05-13	PP 03-LT.10 70g	PLASTIMANIA SNC	108.0
1249		Giallo	70g	PP 03	2023-07-05	2023-10-03	PP 03-LT.5 70g	PLASTICA INDUSTRIALE SRL	88.0
1250		Giallo	70g	PP 03	2023-08-08	2023-09-07	PP 03-LT.10 70g	POLIMERI ITALIANI SRL	87.0
1251		Giallo	70g	PP 03	2023-08-20	2023-08-27	PP 03-LT.5 70g	PLASTICHEM SRL	42.0
1252		Giallo	70g	PP 03	2023-09-23	2023-09-30	PP 03-LT.1 70g	POLIMERI ITALIANI SRL	1.0
1253		Giallo	70g	PP 03	2023-09-24	2023-10-01	PP 03-LT.5 70g	AMBROSIO VETRI SOC. COOP.	3.0
1254		Giallo	55g	PP 03	2023-01-04	2023-02-03	PP 03-LT.5 55g	PLASTICHEMICAL SPA	2.0
1255		Giallo	55g	PP 03	2023-01-05	2023-01-12	PP 03-LT.1 55g	INDUSTRIE PLASTICHE SRL	9.0
1256		Giallo	55g	PP 03	2023-04-02	2023-07-01	PP 03-LT.2 55g	PLASTICA INDUSTRIALE SRL	85.0
1257		Giallo	55g	PP 03	2023-05-04	2023-08-02	PP 03-LT.2 55g	AMBROSIO VETRI SOC. COOP.	53.0
1258		Giallo	55g	PP 03	2023-05-11	2023-08-09	PP 03-LT.1 55g	PLASTIMANIA SNC	62.0
1259		Giallo	55g	PP 03	2023-06-13	2023-07-13	PP 03-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	33.0
1260		Giallo	55g	PP 03	2023-07-16	2023-07-23	PP 03-LT.2 55g	PLASTIMANIA SNC	15.0
1261		Giallo	55g	PP 03	2023-09-10	2023-12-09	PP 03-LT.10 55g	CHEMPRODIE SRL	61.0
1262		Nero	55g	PS 05	2023-01-05	2023-04-05	PS 05-LT.5 55g	SINTETICPLAST SPA	90.0
1263		Nero	55g	PS 05	2023-03-09	2023-04-08	PS 05-LT.2 55g	INDUSTRIE PLASTICHE SRL	45.0
1264		Nero	55g	PS 05	2023-03-28	2023-04-27	PS 05-LT.1 55g	INDUSTRIE PLASTICHE SRL	95.0
1265		Nero	55g	PS 05	2023-08-12	2023-11-10	PS 05-LT.2 55g	ACETIFICIO ANDREA MILANO SRL	92.0
1266		Verde	50g	PC 06	2023-01-06	2023-01-13	PC 06-LT.5 50g	CHEMPRODIE SRL	44.0
1267		Verde	50g	PC 06	2023-01-09	2023-02-08	PC 06-LT.2 50g	ACETIFICIO ANDREA MILANO SRL	64.0
1268		Verde	50g	PC 06	2023-03-28	2023-06-26	PC 06-LT.2 50g	PLASTICA INDUSTRIALE SRL	113.0
1269		Verde	50g	PC 06	2023-07-19	2023-08-18	PC 06-LT.5 50g	AMBROSIO VETRI SOC. COOP.	103.0
1270		Verde	50g	PC 06	2023-09-19	2023-12-18	PC 06-LT.1 50g	AMBROSIO VETRI SOC. COOP.	59.0
1271		Giallo	60g	PC 06	2023-01-07	2023-01-14	PC 06-LT.10 60g	POLIMERI ITALIANI SRL	60.0
1272		Giallo	60g	PC 06	2023-01-17	2023-04-17	PC 06-LT.1 60g	CHEMPRODIE SRL	3.0
1273		Giallo	60g	PC 06	2023-01-25	2023-02-01	PC 06-LT.2 60g	AMBROSIO VETRI SOC. COOP.	52.0
1274		Giallo	60g	PC 06	2023-03-01	2023-03-31	PC 06-LT.10 60g	PLASTIMANIA SNC	28.0
1275		Giallo	60g	PC 06	2023-03-18	2023-06-16	PC 06-LT.1 60g	POLIMERI ITALIANI SRL	86.0
1276		Giallo	60g	PC 06	2023-04-13	2023-04-20	PC 06-LT.5 60g	INDUSTRIE PLASTICHE SRL	27.0
1277		Giallo	60g	PC 06	2023-05-04	2023-05-11	PC 06-LT.10 60g	POLIMERI ITALIANI SRL	107.0
1278		Giallo	60g	PC 06	2023-05-20	2023-08-18	PC 06-LT.1 60g	PLASTICHEMICAL SPA	7.0
1279		Giallo	60g	PC 06	2023-05-24	2023-08-22	PC 06-LT.2 60g	PLASTICHEM SRL	7.0
1280		Giallo	60g	PC 06	2023-09-02	2023-12-01	PC 06-LT.1 60g	PLASTIMANIA SNC	94.0
1281		Giallo	60g	PC 06	2023-09-04	2023-09-11	PC 06-LT.10 60g	PLASTICA INDUSTRIALE SRL	7.0
1282		Giallo	60g	PC 06	2023-09-11	2023-12-10	PC 06-LT.2 60g	PLASTICHEM SRL	106.0
1283		Giallo	55g	PC 06	2023-01-13	2023-01-20	PC 06-LT.1 55g	PLASTICA INDUSTRIALE SRL	5.0
1284		Giallo	55g	PC 06	2023-02-08	2023-02-15	PC 06-LT.1 55g	CHEMPRODIE SRL	56.0
1285		Giallo	55g	PC 06	2023-05-05	2023-05-12	PC 06-LT.5 55g	ACETIFICIO ANDREA MILANO SRL	64.0
1286		Giallo	55g	PC 06	2023-05-15	2023-08-13	PC 06-LT.2 55g	PLASTICHEM SRL	72.0
1287		Giallo	55g	PET 01	2023-01-13	2023-04-13	PET 01-LT.2 55g	PLASTICHEMICAL SPA	46.0
1288		Giallo	55g	PET 01	2023-05-01	2023-07-30	PET 01-LT.1 55g	SINTETICPLAST SPA	37.0
1289		Giallo	55g	PET 01	2023-06-18	2023-06-25	PET 01-LT.2 55g	ACETIFICIO ANDREA MILANO SRL	34.0
1290		Giallo	55g	PET 01	2023-06-19	2023-07-19	PET 01-LT.1 55g	AMBROSIO VETRI SOC. COOP.	114.0
1291		Giallo	55g	PET 01	2023-08-06	2023-08-13	PET 01-LT.10 55g	CHEMPRODIE SRL	28.0
1292		Giallo	55g	PET 01	2023-09-03	2023-10-03	PET 01-LT.10 55g	INDUSTRIE PLASTICHE SRL	33.0
1293		Giallo	55g	PET 01	2023-09-10	2023-10-10	PET 01-LT.1 55g	SINTETICPLAST SPA	67.0
1294		Giallo	60g	PE HD 02	2023-01-14	2023-01-21	PE HD 02-LT.1 60g	INDUSTRIE PLASTICHE SRL	64.0
1295		Giallo	60g	PE HD 02	2023-01-26	2023-02-02	PE HD 02-LT.5 60g	AMBROSIO VETRI SOC. COOP.	53.0
1296		Giallo	60g	PE HD 02	2023-03-16	2023-06-14	PE HD 02-LT.2 60g	PLASTICHEMICAL SPA	75.0
1297		Giallo	60g	PE HD 02	2023-03-16	2023-06-14	PE HD 02-LT.10 60g	POLIMERI ITALIANI SRL	76.0
1298		Giallo	60g	PE HD 02	2023-03-28	2023-04-27	PE HD 02-LT.10 60g	PLASTICA INDUSTRIALE SRL	70.0
1299		Giallo	60g	PE HD 02	2023-05-28	2023-06-04	PE HD 02-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	105.0
1300		Giallo	60g	PE HD 02	2023-08-15	2023-09-14	PE HD 02-LT.2 60g	SINTETICPLAST SPA	43.0
1301		Giallo	60g	PE HD 02	2023-08-28	2023-11-26	PE HD 02-LT.2 60g	PLASTIMANIA SNC	98.0
1302		Giallo	50g	PS 05	2023-01-20	2023-01-27	PS 05-LT.1 50g	PLASTICHEM SRL	98.0
1303		Giallo	50g	PS 05	2023-06-08	2023-09-06	PS 05-LT.10 50g	PLASTICA INDUSTRIALE SRL	109.0
1304		Giallo	50g	PS 05	2023-09-21	2023-10-21	PS 05-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	110.0
1305		Rosso	60g	PS 05	2023-01-21	2023-01-28	PS 05-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	108.0
1306		Rosso	60g	PS 05	2023-01-28	2023-02-27	PS 05-LT.5 60g	PLASTICHEM SRL	116.0
1307		Rosso	60g	PS 05	2023-02-24	2023-03-26	PS 05-LT.2 60g	ACETIFICIO ANDREA MILANO SRL	31.0
1308		Rosso	60g	PS 05	2023-03-13	2023-06-11	PS 05-LT.10 60g	PLASTICA INDUSTRIALE SRL	111.0
1309		Rosso	60g	PS 05	2023-03-15	2023-06-13	PS 05-LT.2 60g	SINTETICPLAST SPA	60.0
1310		Rosso	60g	PS 05	2023-04-08	2023-07-07	PS 05-LT.5 60g	AMBROSIO VETRI SOC. COOP.	89.0
1311		Rosso	60g	PS 05	2023-06-01	2023-07-01	PS 05-LT.10 60g	AMBROSIO VETRI SOC. COOP.	53.0
1312		Rosso	60g	PS 05	2023-07-19	2023-10-17	PS 05-LT.10 60g	AMBROSIO VETRI SOC. COOP.	112.0
1313		Rosso	60g	PS 05	2023-08-12	2023-09-11	PS 05-LT.1 60g	AMBROSIO VETRI SOC. COOP.	10.0
1314		Verde	50g	PS 05	2023-01-22	2023-04-22	PS 05-LT.1 50g	PLASTICHEM SRL	112.0
1315		Verde	50g	PS 05	2023-02-18	2023-03-20	PS 05-LT.5 50g	CHEMPRODIE SRL	95.0
1316		Verde	50g	PS 05	2023-04-14	2023-05-14	PS 05-LT.2 50g	PLASTICA INDUSTRIALE SRL	120.0
1317		Verde	50g	PS 05	2023-07-05	2023-07-12	PS 05-LT.10 50g	POLIMERI ITALIANI SRL	22.0
1318		Verde	50g	PS 05	2023-08-28	2023-09-27	PS 05-LT.2 50g	ACETIFICIO ANDREA MILANO SRL	3.0
1319		Giallo	50g	ABS 04	2023-01-22	2023-01-29	ABS 04-LT.1 50g	ACETIFICIO ANDREA MILANO SRL	20.0
1320		Giallo	50g	ABS 04	2023-06-03	2023-06-10	ABS 04-LT.10 50g	ACETIFICIO ANDREA MILANO SRL	54.0
1321		Giallo	50g	ABS 04	2023-08-08	2023-11-06	ABS 04-LT.2 50g	SINTETICPLAST SPA	8.0
1322		Giallo	50g	ABS 04	2023-09-07	2023-09-14	ABS 04-LT.5 50g	AMBROSIO VETRI SOC. COOP.	2.0
1323		Giallo	60g	PET 01	2023-01-23	2023-01-30	PET 01-LT.10 60g	ACETIFICIO ANDREA MILANO SRL	1.0
1324		Giallo	60g	PET 01	2023-01-25	2023-04-25	PET 01-LT.10 60g	PLASTICA INDUSTRIALE SRL	112.0
1325		Giallo	60g	PET 01	2023-07-24	2023-08-23	PET 01-LT.5 60g	PLASTICA INDUSTRIALE SRL	68.0
1326		Giallo	60g	PET 01	2023-07-28	2023-08-27	PET 01-LT.1 60g	PLASTICHEMICAL SPA	86.0
1327		Giallo	50g	PE HD 02	2023-01-24	2023-04-24	PE HD 02-LT.10 50g	AMBROSIO VETRI SOC. COOP.	8.0
1328		Giallo	50g	PE HD 02	2023-03-06	2023-03-13	PE HD 02-LT.5 50g	AMBROSIO VETRI SOC. COOP.	71.0
1329		Giallo	50g	PE HD 02	2023-04-16	2023-05-16	PE HD 02-LT.10 50g	ACETIFICIO ANDREA MILANO SRL	39.0
1330		Giallo	50g	PE HD 02	2023-05-19	2023-05-26	PE HD 02-LT.5 50g	INDUSTRIE PLASTICHE SRL	29.0
1331		Giallo	50g	PE HD 02	2023-09-02	2023-12-01	PE HD 02-LT.2 50g	ACETIFICIO ANDREA MILANO SRL	3.0
1332		Giallo	50g	PE HD 02	2023-09-27	2023-10-04	PE HD 02-LT.5 50g	CHEMPRODIE SRL	57.0
1333		Giallo	50g	PP 03	2023-02-01	2023-02-08	PP 03-LT.10 50g	POLIMERI ITALIANI SRL	102.0
1334		Giallo	50g	PP 03	2023-02-04	2023-02-11	PP 03-LT.5 50g	PLASTICA INDUSTRIALE SRL	42.0
1335		Giallo	50g	PP 03	2023-08-04	2023-09-03	PP 03-LT.10 50g	PLASTICHEM SRL	90.0
1336		Giallo	50g	PC 06	2023-02-01	2023-02-08	PC 06-LT.1 50g	CHEMPRODIE SRL	8.0
1337		Giallo	50g	PC 06	2023-03-23	2023-03-30	PC 06-LT.2 50g	SINTETICPLAST SPA	106.0
1338		Giallo	65g	PS 05	2023-02-01	2023-02-08	PS 05-LT.2 65g	PLASTIMANIA SNC	7.0
1339		Giallo	65g	PS 05	2023-02-22	2023-03-24	PS 05-LT.2 65g	AMBROSIO VETRI SOC. COOP.	86.0
1340		Giallo	65g	PS 05	2023-06-02	2023-06-09	PS 05-LT.5 65g	PLASTICHEM SRL	67.0
1341		Giallo	65g	PS 05	2023-07-06	2023-08-05	PS 05-LT.2 65g	SINTETICPLAST SPA	17.0
1342		Verde	55g	ABS 04	2023-02-03	2023-02-10	ABS 04-LT.5 55g	PLASTICA INDUSTRIALE SRL	113.0
1343		Verde	55g	ABS 04	2023-02-10	2023-03-12	ABS 04-LT.10 55g	SINTETICPLAST SPA	25.0
1344		Verde	55g	ABS 04	2023-03-28	2023-04-27	ABS 04-LT.1 55g	INDUSTRIE PLASTICHE SRL	38.0
1345		Verde	55g	ABS 04	2023-05-15	2023-05-22	ABS 04-LT.10 55g	PLASTIMANIA SNC	26.0
1346		Rosso	65g	ABS 04	2023-02-08	2023-05-09	ABS 04-LT.2 65g	POLIMERI ITALIANI SRL	20.0
1347		Rosso	65g	ABS 04	2023-02-17	2023-05-18	ABS 04-LT.2 65g	INDUSTRIE PLASTICHE SRL	113.0
1348		Rosso	65g	ABS 04	2023-06-04	2023-06-11	ABS 04-LT.10 65g	PLASTICA INDUSTRIALE SRL	6.0
1349		Rosso	65g	ABS 04	2023-06-23	2023-06-30	ABS 04-LT.2 65g	POLIMERI ITALIANI SRL	94.0
1350		Rosso	65g	ABS 04	2023-07-07	2023-10-05	ABS 04-LT.1 65g	PLASTICHEM SRL	82.0
1351		Rosso	65g	ABS 04	2023-07-07	2023-08-06	ABS 04-LT.2 65g	CHEMPRODIE SRL	4.0
1352		Giallo	65g	PP 03	2023-02-09	2023-05-10	PP 03-LT.5 65g	AMBROSIO VETRI SOC. COOP.	83.0
1353		Giallo	65g	PP 03	2023-06-26	2023-09-24	PP 03-LT.10 65g	SINTETICPLAST SPA	88.0
1354		Giallo	65g	PP 03	2023-08-07	2023-08-14	PP 03-LT.10 65g	CHEMPRODIE SRL	45.0
1355		Giallo	65g	PE HD 02	2023-02-09	2023-02-16	PE HD 02-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	16.0
1356		Giallo	65g	PE HD 02	2023-04-03	2023-04-10	PE HD 02-LT.10 65g	INDUSTRIE PLASTICHE SRL	104.0
1357		Giallo	65g	PE HD 02	2023-04-18	2023-07-17	PE HD 02-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	37.0
1358		Giallo	65g	PE HD 02	2023-05-06	2023-08-04	PE HD 02-LT.10 65g	PLASTIMANIA SNC	45.0
1359		Giallo	65g	PE HD 02	2023-06-25	2023-07-02	PE HD 02-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	32.0
1360		Giallo	65g	PE HD 02	2023-07-20	2023-08-19	PE HD 02-LT.5 65g	PLASTICHEMICAL SPA	95.0
1361		Giallo	65g	PE HD 02	2023-09-08	2023-10-08	PE HD 02-LT.1 65g	INDUSTRIE PLASTICHE SRL	106.0
1362		Giallo	55g	PS 05	2023-02-10	2023-05-11	PS 05-LT.5 55g	INDUSTRIE PLASTICHE SRL	71.0
1363		Giallo	55g	PS 05	2023-02-11	2023-03-13	PS 05-LT.5 55g	POLIMERI ITALIANI SRL	69.0
1364		Giallo	55g	PS 05	2023-04-09	2023-05-09	PS 05-LT.1 55g	PLASTICHEMICAL SPA	12.0
1365		Giallo	55g	PS 05	2023-05-09	2023-05-16	PS 05-LT.10 55g	PLASTIMANIA SNC	76.0
1366		Giallo	55g	PS 05	2023-06-15	2023-06-22	PS 05-LT.1 55g	PLASTICA INDUSTRIALE SRL	70.0
1367		Giallo	55g	PS 05	2023-06-16	2023-09-14	PS 05-LT.10 55g	PLASTICHEMICAL SPA	27.0
1368		Giallo	55g	PS 05	2023-06-18	2023-07-18	PS 05-LT.10 55g	CHEMPRODIE SRL	3.0
